Z,N,A,element,level_index,level_energy_keV,spin_parity,mass_excess_keV,abundance,half_life_s,half_life_source,is_stable,is_resonance,dominant_mode,decay_modes_raw
37,36,73,Rb,0,0.0,(3/2-),-46011.611,,8.100000000000001e-08,chart,False,False,OTHER,"p ~ 100 ,EC+B+?"
37,37,74,Rb,0,0.0,0+,-51916.016,,0.064777,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
37,38,75,Rb,0,0.0,3/2(-),-57218.702,,19.0,chart,False,False,EC_BP,EC+B+ = 100
37,39,76,Rb,0,0.0,1-,-60479.089,,36.5,chart,False,False,EC_BP,"ECa = 3.8e-7 1e-7,EC+B+ = 100"
37,40,77,Rb,0,0.0,3/2-,-64830.5,,226.8,chart,False,False,EC_BP,EC+B+ = 100
37,41,78,Rb,0,0.0,0+,-66935.427,,1059.6,chart,False,False,EC_BP,EC+B+ = 100
37,41,78,Rb,1,111.19,4(-),-66824.237,,345.0,wallet,False,False,EC_BP,"IT = 9 2,EC+B+ = 91 2"
37,42,79,Rb,0,0.0,5/2+,-70802.778,,1368.0,chart,False,False,EC_BP,EC+B+ = 100
37,43,80,Rb,0,0.0,1+,-72175.476,,33.4,chart,False,False,EC_BP,EC+B+ = 100 
37,44,81,Rb,0,0.0,3/2-,-75456.704,,16455.6,chart,False,False,EC_BP,EC+B+ = 100 
37,44,81,Rb,1,86.31,9/2+,-75370.394,,1824.6,wallet,False,False,IT,"IT = 97.6 0.6,EC+B+ = 2.4 0.6"
37,45,82,Rb,0,0.0,1+,-76187.813,,75.462,chart,False,False,EC_BP,EC+B+ = 100 
37,45,82,Rb,1,69.0,5-,-76118.813,,23299.2,wallet,False,False,EC_BP,"IT = 0.33 ,EC+B+ = 100 "
37,46,83,Rb,0,0.0,5/2-,-79070.639,,7447680.0,chart,False,False,EC_BP,EC = 100 
37,47,84,Rb,0,0.0,2-,-79758.975,,2835648.0,chart,False,False,EC_BP,"B- = 3.9 2,EC+B+ = 96.1 2"
37,47,84,Rb,1,463.616,6-,-79295.35900000001,,1215.6000000000001,wallet,False,False,IT,IT = 100 
37,48,85,Rb,0,0.0,5/2-,-82167.34065,72.17,,none,True,False,STABLE,
37,49,86,Rb,0,0.0,2-,-82747.003,,1613174.4,chart,False,False,B-,"B- = 99.9948 0.0005,EC = 0.0052 0.0005"
37,49,86,Rb,1,556.05,6-,-82190.953,,61.019999999999996,wallet,False,False,IT,"B- = 0.3 ,IT = 99.7 "
37,50,87,Rb,0,0.0,3/2-,-84597.802,27.83,1.567465992e+18,chart,False,False,B-,B- = 100 
37,51,88,Rb,0,0.0,2-,-82609.004,,1066.5,chart,False,False,B-,B- = 100 
37,52,89,Rb,0,0.0,3/2-,-81712.399,,923.4,chart,False,False,B-,B- = 100 
37,53,90,Rb,0,0.0,0-,-79365.573,,158.0,chart,False,False,B-,B- = 100 
37,53,90,Rb,1,106.9,3-,-79258.67300000001,,258.0,wallet,False,False,B-,"B- = 97.5 0.4,IT = 2.5 0.4"
37,54,91,Rb,0,0.0,3/2(-),-77745.049,,58.0,chart,False,False,B-,"B- = 100 ,B-n?"
37,55,92,Rb,0,0.0,0-,-74772.45,,4.48,chart,False,False,B-,"B- = 100 ,B-n = 0.0109 0.0006"
37,56,93,Rb,0,0.0,5/2-,-72619.9,,5.85,chart,False,False,B-,"B- = 100 ,B-n = 1.46 0.09"
37,57,94,Rb,0,0.0,3-,-68562.791,,2.704,chart,False,False,B-,"B- = 100 ,B-n = 10.29 0.22"
37,58,95,Rb,0,0.0,5/2-,-65890.307,,0.3798999999999999,chart,False,False,B-,"B- = 100 ,B-n = 8.75 0.29"
37,59,96,Rb,0,0.0,2(-),-61354.351,,0.2016,chart,False,False,B-,"B-n = 13.8 0.5,B-2n?,B- = 100 "
37,60,97,Rb,0,0.0,3/2+,-58519.145,,0.1691,chart,False,False,B-,"B-n = 25.5 0.9,B-2n?,B- = 100 "
37,61,98,Rb,0,0.0,0(-),-54369.152,,0.115,chart,False,False,B-,"B-n = 14.3 0.8,B-2n = 0.054 0.008,B- = 100"
37,61,98,Rb,1,70.0,(3+),-54299.152,,0.096,wallet,False,False,B-,"B-n?,IT?,B- = 100"
37,62,99,Rb,0,0.0,(3/2+),-51121.15,,0.0538,chart,False,False,B-,"B-n = 19.8 2,B-2n?,B- = 100"
37,63,100,Rb,0,0.0,(4-),-46265.884,,0.052,chart,False,False,B-,"B-n = 6 1,B-2n = 0.15 0.05,B- = 100 "
37,64,101,Rb,0,0.0,(3/2+),-42567.417,,0.032,chart,False,False,B-,"B-n = 27 4,B-2n?,B- = 100 "
37,65,102,Rb,0,0.0,(4+),-37252.312,,0.037,chart,False,False,B-,"B-n = 65 22,B-2n?,B- = 100"
37,66,103,Rb,0,0.0,,-33160.0,,0.023,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
37,67,104,Rb,0,0.0,,-27450.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
37,68,105,Rb,0,0.0,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
37,69,106,Rb,0,0.0,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
38,35,73,Sr,0,0.0,(5/2-),-31950.0,,0.0233,chart,False,False,EC_BP,"ECp ~ 100 ,EC+B+ ~ 100 "
38,36,74,Sr,0,0.0,0+,-40827.0,,0.0276,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
38,37,75,Sr,0,0.0,(3/2-),-46618.702,,0.0852,chart,False,False,EC_BP,"ECp = 5.2 0.9,EC+B+ = 100"
38,38,76,Sr,0,0.0,0+,-54247.645,,7.89,chart,False,False,EC_BP,"ECp = 0.000034 0.000008,EC+B+ = 100"
38,39,77,Sr,0,0.0,5/2(+),-57803.443,,9.0,chart,False,False,EC_BP,"ECp = 0.08 0.03,EC+B+ = 100"
38,40,78,Sr,0,0.0,0+,-63173.949,,156.0,chart,False,False,EC_BP,EC+B+ = 100
38,41,79,Sr,0,0.0,3/2(-),-65479.664,,133.8,chart,False,False,EC_BP,EC+B+ = 100
38,42,80,Sr,0,0.0,0+,-70311.467,,6378.0,chart,False,False,EC_BP,EC+B+ = 100 
38,43,81,Sr,0,0.0,1/2-,-71528.134,,1337.4,chart,False,False,EC_BP,EC+B+ = 100 
38,44,82,Sr,0,0.0,0+,-76010.062,,2190240.0,chart,False,False,EC_BP,EC = 100 
38,45,83,Sr,0,0.0,7/2+,-76797.616,,116676.0,chart,False,False,EC_BP,EC+B+ = 100 
38,45,83,Sr,1,259.15,1/2-,-76538.466,,4.95,wallet,False,False,IT,IT = 100 
38,46,84,Sr,0,0.0,0+,-80649.58,0.56,,none,True,False,STABLE,
38,47,85,Sr,0,0.0,9/2+,-81103.29,,5602953.600000001,chart,False,False,EC_BP,EC = 100 
38,47,85,Sr,1,238.79,1/2-,-80864.5,,4057.7999999999997,wallet,False,False,IT,"IT = 86.6 0.4,EC = 13.4 0.4"
38,48,86,Sr,0,0.0,0+,-84523.09977,9.86,,none,True,False,STABLE,
38,49,87,Sr,0,0.0,9/2+,-84880.07643,7.0,,none,True,False,STABLE,
38,49,87,Sr,1,388.5287,1/2-,-84491.54773,,10134.0,wallet,False,False,IT,"IT = 99.7 0.08,EC = 0.3 0.08"
38,50,88,Sr,0,0.0,0+,-87921.62876,82.58,,none,True,False,STABLE,
38,51,89,Sr,0,0.0,5/2+,-86209.026,,4368384.0,chart,False,False,B-,B- = 100 
38,52,90,Sr,0,0.0,0+,-85950.945,,912330216.0,chart,False,False,B-,B- = 100
38,53,91,Sr,0,0.0,5/2+,-83651.95,,34848.0,chart,False,False,B-,B- = 100 
38,54,92,Sr,0,0.0,0+,-82867.371,,9396.0,chart,False,False,B-,B- = 100 
38,55,93,Sr,0,0.0,5/2+,-80085.844,,445.8,chart,False,False,B-,B- = 100 
38,56,94,Sr,0,0.0,0+,-78845.721,,75.3,chart,False,False,B-,B- = 100 
38,57,95,Sr,0,0.0,1/2+,-75117.284,,23.9,chart,False,False,B-,B- = 100 
38,58,96,Sr,0,0.0,0+,-72918.248,,1.065,chart,False,False,B-,"B- = 100 ,B-n?"
38,59,97,Sr,0,0.0,1/2+,-68580.674,,0.431,chart,False,False,B-,"B- = 100,B-n = 0.03 0.02"
38,60,98,Sr,0,0.0,0+,-66422.389,,0.653,chart,False,False,B-,"B- = 100,B-n = 0.23 0.03"
38,61,99,Sr,0,0.0,3/2+,-62518.527,,0.269,chart,False,False,B-,"B- = 100,B-n = 0.1 0.019"
38,62,100,Sr,0,0.0,0+,-59817.505,,0.201,chart,False,False,B-,"B- = 100,B-n = 1.09 0.25"
38,63,101,Sr,0,0.0,(5/2-),-55324.914,,0.114,chart,False,False,B-,"B- = 100,B-n = 2.75 0.25"
38,64,102,Sr,0,0.0,0+,-52159.311,,0.072,chart,False,False,B-,"B- = 100,B-n = 5.5 1.5"
38,65,103,Sr,0,0.0,,-47280.0,,0.056,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
38,66,104,Sr,0,0.0,0+,-43760.0,,0.051,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
38,67,105,Sr,0,0.0,,-38190.0,,0.039,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
38,68,106,Sr,0,0.0,0+,-34300.0,,0.02,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
38,69,107,Sr,0,0.0,,-28250.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
38,70,108,Sr,0,0.0,0+,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
39,37,76,Y,0,0.0,,-38250.0,,0.024,chart,False,False,OTHER,"p?,EC+B+?,ECp?"
39,38,77,Y,0,0.0,,-46439.0,,0.057,chart,False,False,OTHER,"p?,EC+B+?,ECp?"
39,39,78,Y,0,0.0,(0+),-52173.0,,0.05,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
39,39,78,Y,1,0.0,(5+),-52173.0,,5.8,wallet,False,False,EC_BP,"ECp?,EC+B+ = 100"
39,40,79,Y,0,0.0,(5/2+),-57802.935,,14.8,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
39,41,80,Y,0,0.0,(4-),-61148.162,,30.1,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
39,41,80,Y,1,228.5,(1-),-60919.662,,4.8,wallet,False,False,IT,"EC+B+ = 19 2,IT = 81 2,ECp?"
39,42,81,Y,0,0.0,(5/2+),-65712.919,,70.4,chart,False,False,EC_BP,EC+B+ = 100 
39,43,82,Y,0,0.0,1+,-68064.097,,8.3,chart,False,False,EC_BP,EC+B+ = 100 
39,44,83,Y,0,0.0,(9/2+),-72205.672,,424.8,chart,False,False,EC_BP,EC+B+ = 100 
39,44,83,Y,1,62.04,(3/2-),-72143.63200000001,,171.0,wallet,False,False,EC_BP,"IT = 40 5,EC+B+ = 60 5"
39,45,84,Y,0,0.0,(6+),-73894.439,,2406.0,chart,False,False,EC_BP,EC+B+ = 100 
39,45,84,Y,1,67.0,1+,-73827.439,,4.6,wallet,False,False,EC_BP,EC+B+ = 100 
39,46,85,Y,0,0.0,(1/2)-,-77842.131,,9612.0,chart,False,False,EC_BP,EC+B+ = 100 
39,46,85,Y,1,19.68,(9/2)+,-77822.451,,17640.0,wallet,False,False,EC_BP,EC+B+ ~ 100 
39,47,86,Y,0,0.0,4-,-79283.1,,53064.0,chart,False,False,EC_BP,EC+B+ = 100
39,47,86,Y,1,218.21,(8+),-79064.89,,2844.0,wallet,False,False,IT,"IT = 99.31 0.04,EC+B+ = 0.69 0.04"
39,48,87,Y,0,0.0,1/2-,-83018.387,,287604.0,chart,False,False,EC_BP,EC+B+ = 100 
39,48,87,Y,1,380.82,9/2+,-82637.567,,48168.0,wallet,False,False,IT,"IT = 98.43 0.11,EC+B+ = 1.57 0.11"
39,49,88,Y,0,0.0,4-,-84299.029,,9212486.4,chart,False,False,EC_BP,EC+B+ = 100 
39,50,89,Y,0,0.0,1/2-,-87711.202,100.0,,none,True,False,STABLE,
39,50,89,Y,1,908.97,9/2+,-86802.232,,15.663,wallet,False,False,IT,IT = 100 
39,51,90,Y,0,0.0,2-,-86496.912,,230565.60000000003,chart,False,False,B-,B- = 100 
39,51,90,Y,1,682.01,7+,-85814.902,,11635.2,wallet,False,False,IT,"B- = 0.0018 0.0002,IT = 99.9982 0.0002"
39,52,91,Y,0,0.0,1/2-,-86351.321,,5059584.0,chart,False,False,B-,B- = 100 
39,52,91,Y,1,555.58,9/2+,-85795.741,,2983.2,wallet,False,False,IT,"B- = 1.5 ,IT = 98.5 "
39,53,92,Y,0,0.0,2-,-84816.494,,12744.0,chart,False,False,B-,B- = 100 
39,54,93,Y,0,0.0,1/2-,-84227.155,,36612.0,chart,False,False,B-,B- = 100 
39,54,93,Y,1,758.719,9/2+,-83468.436,,0.82,wallet,False,False,IT,IT = 100 
39,55,94,Y,0,0.0,2-,-82351.473,,1122.0,chart,False,False,B-,B- = 100 
39,56,95,Y,0,0.0,1/2-,-81207.937,,624.0,chart,False,False,B-,B- = 100 
39,57,96,Y,0,0.0,0-,-78329.986,,5.35,chart,False,False,B-,B- = 100 
39,57,96,Y,1,1540.5,8+,-76789.486,,9.7,wallet,False,False,B-,B- = 100 
39,58,97,Y,0,0.0,(1/2-),-76115.455,,3.75,chart,False,False,B-,"B- = 100,B-n = 0.057 0.004"
39,58,97,Y,1,667.52,(9/2)+,-75447.935,,1.17,wallet,False,False,B-,"B-n = 0.08 ,IT = 0.7 ,B- = 99.3 "
39,58,97,Y,2,3522.6,(27/2-),-72592.855,,0.14200000000000002,wallet,False,False,IT,"B- = 5.2 0.9,IT = 94.8 0.9"
39,59,98,Y,0,0.0,0-,-72288.748,,0.548,chart,False,False,B-,"B- = 100,B-n = 0.33 0.03"
39,59,98,Y,1,465.7,"(7+),(6+)",-71823.04800000001,,2.32,wallet,False,False,B-,"B-n = 3.44 0.95,IT?,B- = 100"
39,60,99,Y,0,0.0,(5/2+),-70643.73,,1.483,chart,False,False,B-,"B- = 100,B-n = 1.77 0.19"
39,61,100,Y,0,0.0,(1-),-67321.241,,0.729,chart,False,False,B-,"B- = 100,B-n = 1.11 0.18"
39,61,100,Y,1,145.0,4+,-67176.241,,0.94,wallet,False,False,B-,"B- = 100 ,B-n?"
39,62,101,Y,0,0.0,(5/2+),-65054.787,,0.429,chart,False,False,B-,"B- = 100,B-n = 1.88 0.16"
39,63,102,Y,0,0.0,,-61172.641,,0.396,chart,False,False,B-,"B- = 100,B-n = 6 1.3"
39,63,102,Y,1,0.0,"(0),(1),(2)",-61172.641,,0.3,wallet,False,False,B-,"B- = 100,B-n = 4 1.5"
39,64,103,Y,0,0.0,(5/2+),-58457.034,,0.236,chart,False,False,B-,"B- = 100,B-n = 8 2"
39,65,104,Y,0,0.0,,-54080.0,,0.197,chart,False,False,B-,"B-n = 34 10,B-2n?,B- = 100"
39,66,105,Y,0,0.0,,-50570.0,,0.107,chart,False,False,B-,"B-n = 82 ,B-2n?,B- = 100"
39,67,106,Y,0,0.0,,-45790.0,,0.081,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
39,68,107,Y,0,0.0,,-41970.0,,0.0335,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
39,69,108,Y,0,0.0,,-36780.0,,0.03,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
39,70,109,Y,0,0.0,,-32480.0,,0.025,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
39,71,110,Y,0,0.0,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
39,72,111,Y,0,0.0,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
40,37,77,Zr,0,0.0,,-31600.0,,,none,False,False,OTHER,"p?,EC+B+?,ECp?"
40,38,78,Zr,0,0.0,0+,-40850.0,,,none,False,False,EC_BP,"ECp?,EC+B+?"
40,39,79,Zr,0,0.0,,-46770.0,,0.056,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
40,40,80,Zr,0,0.0,0+,-54760.0,,4.6,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
40,41,81,Zr,0,0.0,(3/2-),-57524.418,,5.0,chart,False,False,EC_BP,"ECp = 0.12 0.02,EC+B+ = 100"
40,42,82,Zr,0,0.0,0+,-63614.063,,32.0,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
40,43,83,Zr,0,0.0,(1/2-),-65911.659,,41.5,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
40,44,84,Zr,0,0.0,0+,-71421.692,,1560.0,chart,False,False,EC_BP,EC+B+ = 100 
40,45,85,Zr,0,0.0,(7/2+),-73175.196,,471.6,chart,False,False,EC_BP,EC+B+ = 100 
40,45,85,Zr,1,292.2,(1/2-),-72882.996,,10.9,wallet,False,False,IT,"IT = 100 ,EC+B+ = 0 "
40,46,86,Zr,0,0.0,0+,-77969.023,,59400.0,chart,False,False,EC_BP,EC+B+ = 100 
40,47,87,Zr,0,0.0,9/2+,-79347.147,,6048.0,chart,False,False,EC_BP,EC+B+ = 100 
40,47,87,Zr,1,335.84,1/2-,-79011.307,,14.0,wallet,False,False,IT,IT = 100 
40,48,88,Zr,0,0.0,0+,-83628.874,,7205760.000000001,chart,False,False,EC_BP,EC = 100 
40,49,89,Zr,0,0.0,9/2+,-84877.974,,282110.4,chart,False,False,EC_BP,EC+B+ = 100 
40,49,89,Zr,1,587.82,1/2-,-84290.154,,249.65999999999997,wallet,False,False,IT,"IT = 93.77 0.12,EC+B+ = 6.23 0.12"
40,50,90,Zr,0,0.0,0+,-88772.547,51.45,,none,True,False,STABLE,
40,50,90,Zr,1,2319.0,5-,-86453.547,,0.8092,wallet,False,False,IT,IT = 100 
40,51,91,Zr,0,0.0,5/2+,-87895.592,11.22,,none,True,False,STABLE,
40,52,92,Zr,0,0.0,0+,-88459.024,17.15,,none,True,False,STABLE,
40,53,93,Zr,0,0.0,5/2+,-87122.028,,50835569803200.0,chart,False,False,B-,B- = 100 
40,54,94,Zr,0,0.0,0+,-87269.332,17.38,,none,True,False,STABLE,
40,55,95,Zr,0,0.0,5/2+,-85659.94,,5532364.8,chart,False,False,B-,B- = 100 
40,56,96,Zr,0,0.0,0+,-85438.86,2.8,7.241870629956983e+26,chart,False,False,OTHER,2B- = 100
40,57,97,Zr,0,0.0,1/2+,-82936.693,,60296.4,chart,False,False,B-,B- = 100 
40,58,98,Zr,0,0.0,0+,-81281.757,,30.7,chart,False,False,B-,B- = 100 
40,59,99,Zr,0,0.0,(1/2+),-77616.67,,2.1,chart,False,False,B-,B- = 100 
40,60,100,Zr,0,0.0,0+,-76372.736,,7.1,chart,False,False,B-,B- = 100 
40,61,101,Zr,0,0.0,3/2+,-73160.987,,2.32,chart,False,False,B-,B- = 100 
40,62,102,Zr,0,0.0,0+,-71581.427,,2.01,chart,False,False,B-,B- = 100 
40,63,103,Zr,0,0.0,(5/2-),-67808.993,,1.38,chart,False,False,B-,"B- = 100,B-n = 1 "
40,64,104,Zr,0,0.0,0+,-65717.66,,0.922,chart,False,False,B-,"B- = 100,B-n = 1 "
40,65,105,Zr,0,0.0,,-61458.274,,0.67,chart,False,False,B-,"B- = 100,B-n = 2 "
40,66,106,Zr,0,0.0,0+,-58749.0,,0.178,chart,False,False,B-,"B- = 100,B-n = 7 "
40,67,107,Zr,0,0.0,,-54020.0,,0.146,chart,False,False,B-,"B- = 100,B-n = 23 "
40,68,108,Zr,0,0.0,0+,-50950.0,,0.0774,chart,False,False,B-,"B- = 100 ,B-n?"
40,69,109,Zr,0,0.0,,-45730.0,,0.056,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
40,70,110,Zr,0,0.0,0+,-42220.0,,0.0376,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
40,71,111,Zr,0,0.0,,-36480.0,,0.024,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
40,72,112,Zr,0,0.0,0+,-32420.0,,0.03,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
40,73,113,Zr,0,0.0,,-26340.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
41,40,81,Nb,0,0.0,,-46360.0,,4e-08,chart,False,False,OTHER,"p?,EC+B+?,ECp?"
41,41,82,Nb,0,0.0,(0+),-51810.0,,0.05,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
41,42,83,Nb,0,0.0,(5/2+),-57612.91,,3.9,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
41,43,84,Nb,0,0.0,(1+),-61193.842,,9.8,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
41,44,85,Nb,0,0.0,(9/2+),-66279.684,,20.5,chart,False,False,EC_BP,EC+B+ = 100 
41,44,85,Nb,1,0.0,"(1/2-),(3/2-)",-66279.684,,3.3,wallet,False,False,IT,"IT?,EC+B+?"
41,45,86,Nb,0,0.0,(6+),-69134.061,,88.0,chart,False,False,EC_BP,EC+B+ = 100 
41,46,87,Nb,0,0.0,(1/2)-,-73874.493,,222.0,chart,False,False,EC_BP,EC+B+ = 100 
41,46,87,Nb,1,3.9,(9/2)+,-73870.59300000001,,156.0,wallet,False,False,EC_BP,EC+B+ = 100 
41,47,88,Nb,0,0.0,(8+),-76171.555,,870.0,chart,False,False,EC_BP,EC+B+ = 100 
41,47,88,Nb,1,0.0,(4-),-76171.555,,462.0,wallet,False,False,EC_BP,EC+B+ = 100 
41,48,89,Nb,0,0.0,(9/2+),-80625.755,,7307.999999999999,chart,False,False,EC_BP,EC+B+ = 100 
41,48,89,Nb,1,15.0,(1/2)-,-80610.755,,3960.0,wallet,False,False,EC_BP,EC+B+ = 100 
41,49,90,Nb,0,0.0,8+,-82661.531,,52560.0,chart,False,False,EC_BP,EC+B+ = 100 
41,49,90,Nb,1,124.67,4-,-82536.861,,18.91,wallet,False,False,IT,IT = 100 
41,50,91,Nb,0,0.0,9/2+,-86638.028,,21459168000.0,chart,False,False,EC_BP,EC+B+ = 100 
41,50,91,Nb,1,104.6,1/2-,-86533.428,,5258304.0,wallet,False,False,IT,"IT = 96.6 0.5,EC+B+ = 3.4 0.5"
41,51,92,Nb,0,0.0,7+,-86453.29,,1095303547620000.0,chart,False,False,EC_BP,EC+B+ = 100 
41,51,92,Nb,1,135.5,(2)+,-86317.79,,874367.9999999999,wallet,False,False,EC_BP,EC+B+ = 100 
41,52,93,Nb,0,0.0,9/2+,-87212.84,100.0,,none,True,False,STABLE,
41,52,93,Nb,1,30.76,1/2-,-87182.08,,508708512.00000006,wallet,False,False,IT,IT = 100 
41,53,94,Nb,0,0.0,6+,-86369.063,,643175445600.0,chart,False,False,B-,B- = 100 
41,53,94,Nb,1,40.892,3+,-86328.17099999999,,375.78,wallet,False,False,IT,"B- = 0.5 0.06,IT = 99.5 0.06"
41,54,95,Nb,0,0.0,9/2+,-86786.272,,3023222.4,chart,False,False,B-,B- = 100 
41,54,95,Nb,1,235.69,1/2-,-86550.582,,311904.0,wallet,False,False,IT,"B- = 5.6 0.6,IT = 94.4 0.6"
41,55,96,Nb,0,0.0,6+,-85602.83,,84060.0,chart,False,False,B-,B- = 100 
41,56,97,Nb,0,0.0,9/2+,-85602.797,,4326.0,chart,False,False,B-,B- = 100 
41,56,97,Nb,1,743.35,1/2-,-84859.447,,58.7,wallet,False,False,IT,IT = 100 
41,57,98,Nb,0,0.0,1+,-83524.612,,2.86,chart,False,False,B-,B- = 100 
41,57,98,Nb,1,84.0,(5)+,-83440.612,,3066.0,wallet,False,False,B-,"B- = 99.8 ,IT = 0.2 "
41,58,99,Nb,0,0.0,9/2+,-82335.344,,15.0,chart,False,False,B-,B- = 100 
41,58,99,Nb,1,365.27,1/2-,-81970.074,,150.0,wallet,False,False,B-,"B- = 96.2 ,IT = 3.8 "
41,59,100,Nb,0,0.0,1+,-79791.246,,1.4,chart,False,False,B-,B- = 100 
41,59,100,Nb,1,314.0,(5)+,-79477.246,,2.99,wallet,False,False,B-,B- = 100 
41,60,101,Nb,0,0.0,5/2+,-78891.488,,7.2,chart,False,False,B-,B- = 100 
41,61,102,Nb,0,0.0,(4+),-76298.265,,4.3,chart,False,False,B-,B- = 100 
41,61,102,Nb,1,93.0,1+,-76205.265,,1.31,wallet,False,False,B-,B- = 100 
41,62,103,Nb,0,0.0,(5/2+),-75028.667,,1.36,chart,False,False,B-,"B- = 100,B-n?"
41,63,104,Nb,0,0.0,(1+),-71810.997,,4.9,chart,False,False,B-,"B- = 100,B-n = 0.06 0.03"
41,63,104,Nb,1,215.0,,-71595.997,,0.98,wallet,False,False,B-,"B- = 100,B-n = 0.05 0.03"
41,64,105,Nb,0,0.0,(5/2+),-69915.547,,2.92,chart,False,False,B-,"B- = 100,B-n = 1.7 0.9"
41,65,106,Nb,0,0.0,(1-),-66202.678,,1.097,chart,False,False,B-,"B- = 100,B-n = 4.8 0.3"
41,66,107,Nb,0,0.0,(5/2+),-63723.805,,0.287,chart,False,False,B-,"B- = 100,B-n = 7.4 0.9"
41,67,108,Nb,0,0.0,(2+),-59545.198,,0.194,chart,False,False,B-,"B-n = 6.3 0.5,B-2n?,B- = 100"
41,68,109,Nb,0,0.0,,-56689.8,,0.107,chart,False,False,B-,"B- = 100,B-n = 31 5"
41,69,110,Nb,0,0.0,(6-),-52309.914,,0.075,chart,False,False,B-,"B-n = 40 8,B-2n?,B- = 100"
41,69,110,Nb,1,0.0,(2-),-52309.914,,0.094,wallet,False,False,B-,"B-n = 40 8,B-2n?,B- = 100"
41,70,111,Nb,0,0.0,,-48960.0,,0.054,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
41,71,112,Nb,0,0.0,,-44070.0,,0.038,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
41,72,113,Nb,0,0.0,,-40210.0,,0.032,chart,False,False,B-,"B-n?,B-2n?,B- = 100 "
41,73,114,Nb,0,0.0,,-34960.0,,0.017,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
41,74,115,Nb,0,0.0,,-30880.0,,0.023,chart,False,False,B-,"B-n?,B-2n?,B- = 100"
41,75,116,Nb,0,0.0,,-25230.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
41,76,117,Nb,0,0.0,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100"
42,39,81,Mo,0,0.0,,-31460.0,,,none,False,False,EC_BP,"ECp?,EC+B+?"
42,40,82,Mo,0,0.0,0+,-40370.0,,,none,False,False,EC_BP,"ECp?,EC+B+ = 100 "
42,41,83,Mo,0,0.0,,-46340.0,,0.006,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
42,42,84,Mo,0,0.0,0+,-54170.0,,2.3,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
42,43,85,Mo,0,0.0,(1/2+),-57509.76,,3.2,chart,False,False,EC_BP,"ECp ~ 0.14 ,EC+B+ = 100"
42,44,86,Mo,0,0.0,0+,-64110.927,,19.1,chart,False,False,EC_BP,EC+B+ = 100 
42,45,87,Mo,0,0.0,(7/2+),-66884.817,,14.1,chart,False,False,EC_BP,"ECp = 15 8,EC+B+ = 100"
42,45,87,Mo,1,310.0,(1/2+),-66574.817,,,none,False,False,EC_BP,"ECp?,EC+B+?"
42,46,88,Mo,0,0.0,0+,-72686.553,,480.0,chart,False,False,EC_BP,EC+B+ = 100 
42,47,89,Mo,0,0.0,(9/2+),-75014.944,,122.4,chart,False,False,EC_BP,EC+B+ = 100 
42,47,89,Mo,1,387.5,(1/2-),-74627.444,,0.19,wallet,False,False,IT,IT = 100 
42,48,90,Mo,0,0.0,0+,-80172.514,,20016.0,chart,False,False,EC_BP,EC+B+ = 100 
42,49,91,Mo,0,0.0,9/2+,-82208.834,,929.4,chart,False,False,EC_BP,EC+B+ = 100 
