Z,N,A,element,name,spin_parity,mass_excess_keV,abundance,half_life_s,half_life_source,is_stable,is_resonance,dominant_mode,decay_modes_raw,N_over_Z
32,52,84,Ge,84Ge,0+,-58148.435,,0.952,chart,False,False,B-,"B- = 100,B-n = 10.6 0.6",1.625
32,53,85,Ge,85Ge,"(3/2+),(5/2+)",-53123.427,,0.514,chart,False,False,B-,"B-n = 16.2 1.5,B-2n?,B- = 100",1.65625
32,54,86,Ge,86Ge,0+,-49399.927,,0.226,chart,False,False,B-,"B- = 100,B-n = 45 15",1.6875
32,55,87,Ge,87Ge,,-43590.0,,0.103,chart,False,False,B-,"B-n?,B-2n?,B- = 100",1.71875
32,56,88,Ge,88Ge,0+,-39520.0,,0.061,chart,False,False,B-,"B-n?,B-2n?,B- = 100",1.75
32,57,89,Ge,89Ge,,-33040.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.78125
32,58,90,Ge,90Ge,0+,-28470.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8125
33,30,63,As,63As,,-33500.0,,4.3e-08,chart,False,False,OTHER,p?,0.9090909090909091
33,31,64,As,64As,,-39532.0,,0.0692,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",0.9393939393939394
33,32,65,As,65As,,-46937.056,,0.1303,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",0.9696969696969697
33,33,66,As,66As,(0+),-52025.084,,0.09577,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",1.0
33,34,67,As,67As,(5/2-),-56587.232,,42.5,chart,False,False,EC_BP,EC+B+ = 100,1.0303030303030303
33,35,68,As,68As,3+,-58894.527,,151.6,chart,False,False,EC_BP,EC+B+ = 100,1.0606060606060606
33,36,69,As,69As,5/2-,-63112.181,,912.0,chart,False,False,EC_BP,EC+B+ = 100,1.0909090909090908
33,37,70,As,70As,4+,-64333.973,,3156.0,chart,False,False,EC_BP,EC+B+ = 100,1.121212121212121
33,38,71,As,71As,5/2-,-67893.257,,235080.0,chart,False,False,EC_BP,EC+B+ = 100,1.1515151515151516
33,39,72,As,72As,2-,-68229.808,,93600.0,chart,False,False,EC_BP,EC+B+ = 100,1.1818181818181819
33,40,73,As,73As,3/2-,-70952.757,,6937920.0,chart,False,False,EC_BP,EC = 100,1.2121212121212122
33,41,74,As,74As,2-,-70860.064,,1536192.0,chart,False,False,EC_BP,"B- = 34 2,EC+B+ = 66 2",1.2424242424242424
33,42,75,As,75As,3/2-,-73034.203,100.0,,none,True,False,STABLE,,1.2727272727272727
33,43,76,As,76As,2-,-72291.384,,94464.0,chart,False,False,B-,B- = 100,1.303030303030303
33,44,77,As,77As,3/2-,-73916.334,,139644.0,chart,False,False,B-,B- = 100,1.3333333333333333
33,45,78,As,78As,2-,-72816.97,,5442.0,chart,False,False,B-,B- = 100 ,1.3636363636363635
33,46,79,As,79As,3/2-,-73636.081,,540.6,chart,False,False,B-,B- = 100,1.393939393939394
33,47,80,As,80As,1+,-72214.601,,15.2,chart,False,False,B-,B- = 100 ,1.4242424242424243
33,48,81,As,81As,3/2-,-72533.314,,33.3,chart,False,False,B-,B- = 100 ,1.4545454545454546
33,49,82,As,82As,(2-),-70105.427,,19.1,chart,False,False,B-,B- = 100 ,1.4848484848484849
33,50,83,As,83As,(5/2-),-69669.331,,14.1,chart,False,False,B-,B- = 100 ,1.5151515151515151
33,51,84,As,84As,(2-),-65853.568,,3.16,chart,False,False,B-,"B- = 100,B-n = 0.28 0.04",1.5454545454545454
33,52,85,As,85As,(5/2-),-63189.152,,2.023,chart,False,False,B-,"B- = 100,B-n = 62.2 1.6",1.5757575757575757
33,53,86,As,86As,"(1-),(2-)",-58962.15,,0.944,chart,False,False,B-,"B-n = 35.5 0.6,B-2n?,B- = 100",1.606060606060606
33,54,87,As,87As,"(3/2-),(5/2-)",-55617.914,,0.484,chart,False,False,B-,"B-n = 15.4 2.2,B-2n?,B- = 100",1.6363636363636365
33,55,88,As,88As,,-50450.0,,0.2,chart,False,False,B-,"B-n?,B-2n?,B- = 100",1.6666666666666667
33,56,89,As,89As,,-46530.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.696969696969697
33,57,90,As,90As,,-40990.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.7272727272727273
33,58,91,As,91As,,-36500.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.7575757575757576
33,59,92,As,92As,,-30380.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7878787878787878
34,29,63,Se,63Se,,-16850.0,,0.0132,chart,False,False,EC_BP,"2p = 0.5 ,EC+B+ ~ 100 ,ECp = 89 11",0.8529411764705882
34,30,64,Se,64Se,0+,-26860.0,,0.0226,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",0.8823529411764706
34,31,65,Se,65Se,(3/2-),-33020.0,,0.0342,chart,False,False,EC_BP,"ECp = 88 +12-13,EC+B+ = 100",0.9117647058823529
34,32,66,Se,66Se,0+,-41660.0,,0.051,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",0.9411764705882353
34,33,67,Se,67Se,,-46580.294,,0.133,chart,False,False,EC_BP,"ECp = 0.5 0.1,EC+B+ = 100",0.9705882352941176
34,34,68,Se,68Se,0+,-54189.449,,35.5,chart,False,False,EC_BP,EC+B+ = 100,1.0
34,35,69,Se,69Se,1/2-,-56434.714,,27.4,chart,False,False,EC_BP,"ECp = 0.052 0.008,EC+B+ = 100",1.0294117647058822
34,36,70,Se,70Se,0+,-61929.9,,2466.0,chart,False,False,EC_BP,EC+B+ = 100,1.0588235294117647
34,37,71,Se,71Se,(5/2-),-63146.515,,286.8,chart,False,False,EC_BP,EC+B+ = 100,1.088235294117647
34,38,72,Se,72Se,0+,-67868.189,,725760.0,chart,False,False,EC_BP,EC = 100,1.1176470588235294
34,39,73,Se,73Se,9/2+,-68227.396,,25848.0,chart,False,False,EC_BP,EC+B+ = 100,1.1470588235294117
34,40,74,Se,74Se,0+,-72213.21,0.86,,none,True,False,STABLE,,1.1764705882352942
34,41,75,Se,75Se,5/2+,-72169.489,,10348905.6,chart,False,False,EC_BP,EC = 100,1.2058823529411764
34,42,76,Se,76Se,0+,-75251.959,9.23,,none,True,False,STABLE,,1.2352941176470589
34,43,77,Se,77Se,1/2-,-74599.497,7.6,,none,True,False,STABLE,,1.2647058823529411
34,44,78,Se,78Se,0+,-77025.952,23.69,,none,True,False,STABLE,,1.2941176470588236
34,45,79,Se,79Se,7/2+,-75917.466,,10329843880800.0,chart,False,False,B-,B- = 100,1.3235294117647058
34,46,80,Se,80Se,0+,-77759.487,49.8,,none,True,False,STABLE,,1.3529411764705883
34,47,81,Se,81Se,1/2-,-76389.019,,1110.0,chart,False,False,B-,B- = 100 ,1.3823529411764706
34,48,82,Se,82Se,0+,-77593.895,8.82,2.7665798252107494e+27,chart,False,False,OTHER,2B- = 100 ,1.411764705882353
34,49,83,Se,83Se,9/2+,-75340.543,,1335.0,chart,False,False,B-,B- = 100 ,1.4411764705882353
34,50,84,Se,84Se,0+,-75947.731,,198.0,chart,False,False,B-,B- = 100 ,1.4705882352941178
34,51,85,Se,85Se,(5/2)+,-72413.645,,32.9,chart,False,False,B-,B- = 100 ,1.5
34,52,86,Se,86Se,0+,-70503.175,,14.3,chart,False,False,B-,B- = 100,1.5294117647058822
34,53,87,Se,87Se,(3/2+),-66426.133,,5.51,chart,False,False,B-,"B- = 100,B-n = 0.36 0.08",1.5588235294117647
34,54,88,Se,88Se,0+,-63884.203,,1.51,chart,False,False,B-,"B- = 100,B-n = 0.99 0.1",1.588235294117647
34,55,89,Se,89Se,(3/2)+,-58992.398,,0.41,chart,False,False,B-,"B- = 100,B-n = 6.7 1.6",1.6176470588235294
34,56,90,Se,90Se,0+,-55800.223,,0.195,chart,False,False,B-,"B- = 100,B-n?",1.6470588235294117
34,57,91,Se,91Se,,-50580.13,,0.27,chart,False,False,B-,"B-n = 21 10,B-2n?,B- = 100",1.6764705882352942
34,58,92,Se,92Se,0+,-46724.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7058823529411764
34,59,93,Se,93Se,,-40860.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7352941176470589
34,60,94,Se,94Se,0+,-36803.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7647058823529411
34,61,95,Se,95Se,,-30460.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.7941176470588236
35,33,68,Br,68Br,,-38791.0,,3.5e-08,chart,False,False,OTHER,p?,0.9428571428571428
35,34,69,Br,69Br,(5/2-),-46259.478,,2.4000000000000003e-08,chart,False,False,OTHER,p = 100,0.9714285714285714
35,35,70,Br,70Br,0+,-51425.627,,0.0788799999999999,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",1.0
35,36,71,Br,71Br,(5/2-),-56502.426,,21.4,chart,False,False,EC_BP,EC+B+ = 100,1.0285714285714285
35,37,72,Br,72Br,1+,-59061.75,,78.6,chart,False,False,EC_BP,EC+B+ = 100,1.0571428571428572
35,38,73,Br,73Br,1/2-,-63645.787,,204.0,chart,False,False,EC_BP,EC+B+ = 100,1.0857142857142856
35,39,74,Br,74Br,(0-),-65288.161,,1524.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1142857142857143
35,40,75,Br,75Br,3/2-,-69107.02,,5802.0,chart,False,False,EC_BP,EC+B+ = 100,1.1428571428571428
35,41,76,Br,76Br,1-,-70289.078,,58176.0,chart,False,False,EC_BP,EC+B+ = 100,1.1714285714285715
35,42,77,Br,77Br,3/2-,-73234.818,,205344.0,chart,False,False,EC_BP,EC+B+ = 100,1.2
35,43,78,Br,78Br,1+,-73452.168,,387.0,chart,False,False,EC_BP,"B- = 0.01 ,EC+B+ = 99.99 ",1.2285714285714286
35,44,79,Br,79Br,3/2-,-76068.067,50.65,,none,True,False,STABLE,,1.2571428571428571
35,45,80,Br,80Br,1+,-75889.025,,1060.8,chart,False,False,B-,"B- = 91.7 0.2,EC+B+ = 8.3 0.2",1.2857142857142858
35,46,81,Br,81Br,3/2-,-77977.051,49.35,,none,True,False,STABLE,,1.3142857142857143
35,47,82,Br,82Br,5-,-77498.677,,127022.4,chart,False,False,B-,B- = 100 ,1.3428571428571427
35,48,83,Br,83Br,3/2-,-79013.721,,8546.4,chart,False,False,B-,B- = 100 ,1.3714285714285714
35,49,84,Br,84Br,2-,-77783.094,,1905.6,chart,False,False,B-,B- = 100 ,1.4
35,50,85,Br,85Br,3/2-,-78575.478,,176.4,chart,False,False,B-,B- = 100 ,1.4285714285714286
35,51,86,Br,86Br,1-,-75632.261,,55.1,chart,False,False,B-,B- = 100 ,1.457142857142857
35,52,87,Br,87Br,5/2-,-73891.685,,55.68,chart,False,False,B-,"B- = 100,B-n = 2.6 0.04",1.4857142857142858
35,53,88,Br,88Br,(1-),-70715.967,,16.34,chart,False,False,B-,"B- = 100,B-n = 6.62 0.2",1.5142857142857142
35,54,89,Br,89Br,(5/2-),-68274.271,,4.348,chart,False,False,B-,"B- = 100 ,B-n = 13.5 0.5",1.542857142857143
35,55,90,Br,90Br,,-64000.306,,1.91,chart,False,False,B-,"B- = 100,B-n = 25.3 0.9",1.5714285714285714
35,56,91,Br,91Br,,-61107.301,,0.544,chart,False,False,B-,"B- = 100,B-n = 29.8 0.8",1.6
35,57,92,Br,92Br,,-56232.812,,0.344,chart,False,False,B-,"B-n = 33.1 2.5,B-2n?,B- = 100 ",1.6285714285714286
35,58,93,Br,93Br,,-52890.235,,0.152,chart,False,False,B-,"B-n = 64 7,B-2n?,B- = 100 ",1.6571428571428573
35,59,94,Br,94Br,,-47650.0,,0.07,chart,False,False,B-,"B-n = 30 10,B-2n?,B- = 100 ",1.6857142857142857
35,60,95,Br,95Br,,-43850.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.7142857142857142
35,61,96,Br,96Br,,-38210.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.7428571428571429
35,62,97,Br,97Br,,-34000.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7714285714285714
35,63,98,Br,98Br,,-28050.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8
35,66,101,Br,101Br,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8857142857142857
36,31,67,Kr,67Kr,,-15552.0,,0.0074,chart,False,False,OTHER,"EC+B+?,2p = 37 14",0.8611111111111112
36,32,68,Kr,68Kr,0+,-25626.0,,0.0216,chart,False,False,EC_BP,"ECp = 89 +11-10,EC+B+ = 100",0.8888888888888888
36,33,69,Kr,69Kr,(5/2-),-32140.0,,0.0278999999999999,chart,False,False,EC_BP,"ECp = 95 +5-6,EC+B+ = 100",0.9166666666666666
36,34,70,Kr,70Kr,0+,-41100.0,,0.04519,chart,False,False,EC_BP,"ECp = 0.545 0.023,EC+B+ = 100",0.9444444444444444
36,35,71,Kr,71Kr,(5/2-),-46327.211,,0.095,chart,False,False,EC_BP,"ECp = 3.06 0.27,EC+B+ = 100",0.9722222222222222
36,36,72,Kr,72Kr,0+,-53940.582,,17.1,chart,False,False,EC_BP,EC+B+ = 100,1.0
36,37,73,Kr,73Kr,(3/2)-,-56551.758,,27.3,chart,False,False,EC_BP,"ECp = 0.25 0.03,EC+B+ = 100",1.0277777777777777
36,38,74,Kr,74Kr,0+,-62331.844,,690.0,chart,False,False,EC_BP,EC+B+ = 100,1.0555555555555556
36,39,75,Kr,75Kr,5/2+,-64323.632,,273.0,chart,False,False,EC_BP,EC+B+ = 100,1.0833333333333333
36,40,76,Kr,76Kr,0+,-69013.706,,53280.0,chart,False,False,EC_BP,EC+B+ = 100,1.1111111111111112
36,41,77,Kr,77Kr,5/2+,-70169.451,,4275.0,chart,False,False,EC_BP,EC+B+ = 100,1.1388888888888888
36,42,78,Kr,78Kr,0+,-74178.283,0.355,,none,True,False,STABLE,,1.1666666666666667
36,43,79,Kr,79Kr,1/2-,-74442.29,,125856.0,chart,False,False,EC_BP,EC+B+ = 100,1.1944444444444444
36,44,80,Kr,80Kr,0+,-77893.455,2.286,,none,True,False,STABLE,,1.2222222222222223
36,45,81,Kr,81Kr,7/2+,-77696.199,,7226690400000.0,chart,False,False,EC_BP,EC = 100 ,1.25
36,46,82,Kr,82Kr,0+,-80591.79509,11.593,,none,True,False,STABLE,,1.2777777777777777
36,47,83,Kr,83Kr,9/2+,-79990.643,11.5,,none,True,False,STABLE,,1.3055555555555556
36,48,84,Kr,84Kr,0+,-82439.34527,56.987,,none,True,False,STABLE,,1.3333333333333333
36,49,85,Kr,85Kr,9/2+,-81480.341,,338613048.0,chart,False,False,B-,B- = 100 ,1.3611111111111112
36,50,86,Kr,86Kr,0+,-83265.67593,17.279,,none,True,False,STABLE,,1.3888888888888888
36,51,87,Kr,87Kr,5/2+,-80709.531,,4565.400000000001,chart,False,False,B-,B- = 100 ,1.4166666666666667
36,52,88,Kr,88Kr,0+,-79691.295,,10090.8,chart,False,False,B-,B- = 100 ,1.4444444444444444
36,53,89,Kr,89Kr,3/2(+),-76535.795,,188.82,chart,False,False,B-,B- = 100 ,1.4722222222222223
36,54,90,Kr,90Kr,0+,-74959.259,,32.32,chart,False,False,B-,B- = 100 ,1.5
36,55,91,Kr,91Kr,5/2(+),-70973.974,,8.57,chart,False,False,B-,"B- = 100 ,B-n?",1.5277777777777777
36,56,92,Kr,92Kr,0+,-68769.329,,1.841,chart,False,False,B-,"B- = 100 ,B-n = 0.0332 0.0025",1.5555555555555556
36,57,93,Kr,93Kr,1/2+,-64136.002,,1.284,chart,False,False,B-,"B- = 100 ,B-n = 2 0.2",1.5833333333333333
36,58,94,Kr,94Kr,0+,-61347.78,,0.212,chart,False,False,B-,"B- = 100 ,B-n = 1.11 0.07",1.6111111111111112
36,59,95,Kr,95Kr,1/2(+),-56158.92,,0.114,chart,False,False,B-,"B-n = 2.87 0.18,B-2n?,B- = 100 ",1.6388888888888888
36,60,96,Kr,96Kr,0+,-53081.682,,0.08,chart,False,False,B-,"B- = 100 ,B-n = 3.7 0.4",1.6666666666666667
36,61,97,Kr,97Kr,,-47423.499,,0.062,chart,False,False,B-,"B-n = 6.7 0.6,B-2n?,B- = 100 ",1.6944444444444444
36,62,98,Kr,98Kr,0+,-44120.0,,0.043,chart,False,False,B-,"B-n = 7 1,B-2n?,B- = 100 ",1.7222222222222223
36,63,99,Kr,99Kr,,-38400.0,,0.013,chart,False,False,B-,"B-n = 11 7,B-2n?,B- = 100",1.75
36,64,100,Kr,100Kr,0+,-34470.0,,0.007,chart,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7777777777777777
36,65,101,Kr,101Kr,,-28580.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8055555555555556
36,66,102,Kr,102Kr,0+,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8333333333333333
37,35,72,Rb,72Rb,,-38330.0,,1.0300000000000001e-07,chart,False,False,OTHER,p?,0.9459459459459459
37,36,73,Rb,73Rb,(3/2-),-46011.611,,8.100000000000001e-08,chart,False,False,OTHER,"p ~ 100 ,EC+B+?",0.972972972972973
37,37,74,Rb,74Rb,0+,-51916.016,,0.064777,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",1.0
37,38,75,Rb,75Rb,3/2(-),-57218.702,,19.0,chart,False,False,EC_BP,EC+B+ = 100,1.027027027027027
37,39,76,Rb,76Rb,1-,-60479.089,,36.5,chart,False,False,EC_BP,"ECa = 3.8e-7 1e-7,EC+B+ = 100",1.054054054054054
37,40,77,Rb,77Rb,3/2-,-64830.5,,226.8,chart,False,False,EC_BP,EC+B+ = 100,1.0810810810810811
37,41,78,Rb,78Rb,0+,-66935.427,,1059.6,chart,False,False,EC_BP,EC+B+ = 100,1.1081081081081081
37,42,79,Rb,79Rb,5/2+,-70802.778,,1368.0,chart,False,False,EC_BP,EC+B+ = 100,1.135135135135135
37,43,80,Rb,80Rb,1+,-72175.476,,33.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.162162162162162
37,44,81,Rb,81Rb,3/2-,-75456.704,,16455.6,chart,False,False,EC_BP,EC+B+ = 100 ,1.1891891891891893
37,45,82,Rb,82Rb,1+,-76187.813,,75.462,chart,False,False,EC_BP,EC+B+ = 100 ,1.2162162162162162
37,46,83,Rb,83Rb,5/2-,-79070.639,,7447680.0,chart,False,False,EC_BP,EC = 100 ,1.2432432432432432
37,47,84,Rb,84Rb,2-,-79758.975,,2835648.0,chart,False,False,EC_BP,"B- = 3.9 2,EC+B+ = 96.1 2",1.2702702702702702
37,48,85,Rb,85Rb,5/2-,-82167.34065,72.17,,none,True,False,STABLE,,1.2972972972972974
37,49,86,Rb,86Rb,2-,-82747.003,,1613174.4,chart,False,False,B-,"B- = 99.9948 0.0005,EC = 0.0052 0.0005",1.3243243243243243
37,50,87,Rb,87Rb,3/2-,-84597.802,27.83,1.567465992e+18,chart,False,False,B-,B- = 100 ,1.3513513513513513
37,51,88,Rb,88Rb,2-,-82609.004,,1066.5,chart,False,False,B-,B- = 100 ,1.3783783783783783
37,52,89,Rb,89Rb,3/2-,-81712.399,,923.4,chart,False,False,B-,B- = 100 ,1.4054054054054055
37,53,90,Rb,90Rb,0-,-79365.573,,158.0,chart,False,False,B-,B- = 100 ,1.4324324324324325
37,54,91,Rb,91Rb,3/2(-),-77745.049,,58.0,chart,False,False,B-,"B- = 100 ,B-n?",1.4594594594594594
37,55,92,Rb,92Rb,0-,-74772.45,,4.48,chart,False,False,B-,"B- = 100 ,B-n = 0.0109 0.0006",1.4864864864864864
37,56,93,Rb,93Rb,5/2-,-72619.9,,5.85,chart,False,False,B-,"B- = 100 ,B-n = 1.46 0.09",1.5135135135135136
37,57,94,Rb,94Rb,3-,-68562.791,,2.704,chart,False,False,B-,"B- = 100 ,B-n = 10.29 0.22",1.5405405405405406
37,58,95,Rb,95Rb,5/2-,-65890.307,,0.3798999999999999,chart,False,False,B-,"B- = 100 ,B-n = 8.75 0.29",1.5675675675675675
37,59,96,Rb,96Rb,2(-),-61354.351,,0.2016,chart,False,False,B-,"B-n = 13.8 0.5,B-2n?,B- = 100 ",1.5945945945945945
37,60,97,Rb,97Rb,3/2+,-58519.145,,0.1691,chart,False,False,B-,"B-n = 25.5 0.9,B-2n?,B- = 100 ",1.6216216216216217
37,61,98,Rb,98Rb,0(-),-54369.152,,0.115,chart,False,False,B-,"B-n = 14.3 0.8,B-2n = 0.054 0.008,B- = 100",1.6486486486486487
37,62,99,Rb,99Rb,(3/2+),-51121.15,,0.0538,chart,False,False,B-,"B-n = 19.8 2,B-2n?,B- = 100",1.6756756756756757
37,63,100,Rb,100Rb,(4-),-46265.884,,0.052,chart,False,False,B-,"B-n = 6 1,B-2n = 0.15 0.05,B- = 100 ",1.7027027027027026
37,64,101,Rb,101Rb,(3/2+),-42567.417,,0.032,chart,False,False,B-,"B-n = 27 4,B-2n?,B- = 100 ",1.7297297297297298
37,65,102,Rb,102Rb,(4+),-37252.312,,0.037,chart,False,False,B-,"B-n = 65 22,B-2n?,B- = 100",1.7567567567567568
37,66,103,Rb,103Rb,,-33160.0,,0.023,chart,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7837837837837838
37,67,104,Rb,104Rb,,-27450.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8108108108108107
37,68,105,Rb,105Rb,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.837837837837838
37,69,106,Rb,106Rb,,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.864864864864865
38,35,73,Sr,73Sr,(5/2-),-31950.0,,0.0233,chart,False,False,EC_BP,"ECp ~ 100 ,EC+B+ ~ 100 ",0.9210526315789473
38,36,74,Sr,74Sr,0+,-40827.0,,0.0276,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",0.9473684210526315
38,37,75,Sr,75Sr,(3/2-),-46618.702,,0.0852,chart,False,False,EC_BP,"ECp = 5.2 0.9,EC+B+ = 100",0.9736842105263158
38,38,76,Sr,76Sr,0+,-54247.645,,7.89,chart,False,False,EC_BP,"ECp = 0.000034 0.000008,EC+B+ = 100",1.0
38,39,77,Sr,77Sr,5/2(+),-57803.443,,9.0,chart,False,False,EC_BP,"ECp = 0.08 0.03,EC+B+ = 100",1.0263157894736843
38,40,78,Sr,78Sr,0+,-63173.949,,156.0,chart,False,False,EC_BP,EC+B+ = 100,1.0526315789473684
38,41,79,Sr,79Sr,3/2(-),-65479.664,,133.8,chart,False,False,EC_BP,EC+B+ = 100,1.0789473684210527
38,42,80,Sr,80Sr,0+,-70311.467,,6378.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.105263157894737
38,43,81,Sr,81Sr,1/2-,-71528.134,,1337.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.131578947368421
38,44,82,Sr,82Sr,0+,-76010.062,,2190240.0,chart,False,False,EC_BP,EC = 100 ,1.1578947368421053
38,45,83,Sr,83Sr,7/2+,-76797.616,,116676.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1842105263157894
38,46,84,Sr,84Sr,0+,-80649.58,0.56,,none,True,False,STABLE,,1.2105263157894737
38,47,85,Sr,85Sr,9/2+,-81103.29,,5602953.600000001,chart,False,False,EC_BP,EC = 100 ,1.236842105263158
38,48,86,Sr,86Sr,0+,-84523.09977,9.86,,none,True,False,STABLE,,1.263157894736842
38,49,87,Sr,87Sr,9/2+,-84880.07643,7.0,,none,True,False,STABLE,,1.2894736842105263
38,50,88,Sr,88Sr,0+,-87921.62876,82.58,,none,True,False,STABLE,,1.3157894736842106
38,51,89,Sr,89Sr,5/2+,-86209.026,,4368384.0,chart,False,False,B-,B- = 100 ,1.3421052631578947
38,52,90,Sr,90Sr,0+,-85950.945,,912330216.0,chart,False,False,B-,B- = 100,1.368421052631579
38,53,91,Sr,91Sr,5/2+,-83651.95,,34848.0,chart,False,False,B-,B- = 100 ,1.394736842105263
38,54,92,Sr,92Sr,0+,-82867.371,,9396.0,chart,False,False,B-,B- = 100 ,1.4210526315789473
38,55,93,Sr,93Sr,5/2+,-80085.844,,445.8,chart,False,False,B-,B- = 100 ,1.4473684210526316
38,56,94,Sr,94Sr,0+,-78845.721,,75.3,chart,False,False,B-,B- = 100 ,1.4736842105263157
38,57,95,Sr,95Sr,1/2+,-75117.284,,23.9,chart,False,False,B-,B- = 100 ,1.5
38,58,96,Sr,96Sr,0+,-72918.248,,1.065,chart,False,False,B-,"B- = 100 ,B-n?",1.5263157894736843
38,59,97,Sr,97Sr,1/2+,-68580.674,,0.431,chart,False,False,B-,"B- = 100,B-n = 0.03 0.02",1.5526315789473684
38,60,98,Sr,98Sr,0+,-66422.389,,0.653,chart,False,False,B-,"B- = 100,B-n = 0.23 0.03",1.5789473684210527
38,61,99,Sr,99Sr,3/2+,-62518.527,,0.269,chart,False,False,B-,"B- = 100,B-n = 0.1 0.019",1.605263157894737
38,62,100,Sr,100Sr,0+,-59817.505,,0.201,chart,False,False,B-,"B- = 100,B-n = 1.09 0.25",1.631578947368421
38,63,101,Sr,101Sr,(5/2-),-55324.914,,0.114,chart,False,False,B-,"B- = 100,B-n = 2.75 0.25",1.6578947368421053
38,64,102,Sr,102Sr,0+,-52159.311,,0.072,chart,False,False,B-,"B- = 100,B-n = 5.5 1.5",1.6842105263157894
38,65,103,Sr,103Sr,,-47280.0,,0.056,chart,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7105263157894737
38,66,104,Sr,104Sr,0+,-43760.0,,0.051,chart,False,False,B-,"B-n?,B-2n?,B- = 100",1.736842105263158
38,67,105,Sr,105Sr,,-38190.0,,0.039,chart,False,False,B-,"B-n?,B-2n?,B- = 100",1.763157894736842
38,68,106,Sr,106Sr,0+,-34300.0,,0.02,chart,False,False,B-,"B-n?,B-2n?,B- = 100",1.7894736842105263
38,69,107,Sr,107Sr,,-28250.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8157894736842106
38,70,108,Sr,108Sr,0+,,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.8421052631578947
39,37,76,Y,76Y,,-38250.0,,0.024,chart,False,False,OTHER,"p?,EC+B+?,ECp?",0.9487179487179487
39,38,77,Y,77Y,,-46439.0,,0.057,chart,False,False,OTHER,"p?,EC+B+?,ECp?",0.9743589743589743
39,39,78,Y,78Y,(0+),-52173.0,,0.05,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",1.0
39,40,79,Y,79Y,(5/2+),-57802.935,,14.8,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",1.0256410256410255
39,41,80,Y,80Y,(4-),-61148.162,,30.1,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.0512820512820513
39,42,81,Y,81Y,(5/2+),-65712.919,,70.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.0769230769230769
39,43,82,Y,82Y,1+,-68064.097,,8.3,chart,False,False,EC_BP,EC+B+ = 100 ,1.1025641025641026
39,44,83,Y,83Y,(9/2+),-72205.672,,424.8,chart,False,False,EC_BP,EC+B+ = 100 ,1.1282051282051282
39,45,84,Y,84Y,(6+),-73894.439,,2406.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1538461538461537
39,46,85,Y,85Y,(1/2)-,-77842.131,,9612.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1794871794871795
39,47,86,Y,86Y,4-,-79283.1,,53064.0,chart,False,False,EC_BP,EC+B+ = 100,1.205128205128205
39,48,87,Y,87Y,1/2-,-83018.387,,287604.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2307692307692308
39,49,88,Y,88Y,4-,-84299.029,,9212486.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.2564102564102564
